Sentence #,sylhet_word,bio_tag
,বাদে,O
,বিদেশ,B-LOC
,পড়ার,O
,লাগি,O
,যাইরো,O
,গি,O
Sentence: 723,আমার,O
,মা,B-REL
,য়,O
,আমারে,O
,বালা,O
,ফাইন,O
Sentence: 1759,আমার,O
,খুদা,O
,লাগছে,O
Sentence: 4,অউ,O
,গরমো,O
,আমার,O
,কুনতা,O
,ভালা,O
,লাগের,O
,না,O
Sentence: 1868,আবেগ,O
,ওয়ালা,O
,মানুষ,O
,খুব,O
,আরুয়া,O
,অই,O
,থাকে,O
Sentence: 2280,আমার,O
,বড়,B-REL
,ভাই,I-REL
,সাত,O
,মাস,O
,প্রেম,O
,করিয়া,O
,একজনকে,O
,বিয়া,O
,করছে,O
Sentence: 295,বউর,B-REL
,ধারনা,O
,জামাই,B-REL
,পরকীয়া,O
,কররা,O
Sentence: 1472,কিতা,O
,অইবো,O
,তার,O
,লাগি,O
,কান্দিয়া,O
Sentence: 2666,সাদা,B-COL
,রঙ্গের,I-COL
,শার্ট,B-OBJ
Sentence: 2297,আমার,O
,গ্রামর,B-LOC
,মানুষদের,O
,মধ্যে,O
,কোনো,O
,রকম,O
,ঝগড়া,O
,নাই,O
Sentence: 1056,মুই,O
,কিন্তু,O
,আত্মহত্যা,O
,খরতে,O
,বাধ্য,O
,অইমু,O
Sentence: 1295,আম্মার,B-REL
,টাইন,O
,ছুটো,B-REL
,ফুয়াও,I-REL
,সব,O
Sentence: 2238,আমার,O
,বিয়া,O
,করার,O
,লাগি,O
,আরেকদিন,O
,আগাইছে,O
Sentence: 1098,মুই,O
,এখন,O
,তর,O
,ভাইরে,B-ROLE
,বিয়া,O
,খরতাম,O
,চাই,O
,না,O
Sentence: 2350,তোমার,O
,কিতা,O
,মানুষ,O
,দেখানি,O
,শেষ,O
,নি,O
Sentence: 3162,যাওয়া,O
,লাগবো,O
Sentence: 1524,তোমরা,O
,বালা,O
,আছো,O
,জানিয়া,O
,খুশি,O
,ওইলাম,O
Sentence: 3210,ইগু,O
,বল,B-OBJ
,দিয়া,O
,খেলার,O
Sentence: 937,আমি,O
,সকাইলকু,O
,নাস্তা,B-FOOD
,খাইয়া,O
,বাদে,O
,স্কুলও,B-ORG
,যাই,O
Sentence: 1276,তারার,O
,মা,B-REL
,ফুয়ার,B-REL
,সম্পর্ক,O
,খারাফ,O
,আর,O
,এর,O
,গরম,O
,মোর,O
,উফরে,O
,দিয়া,O
,যায়,O
Sentence: 1309,তানরে,O
,দেখার,O
,মতো,O
,তেমন,O
,খেউ,O
,নাই,O
Sentence: 1958,তুমারে,O
,ছাড়া,O
,মুই,O
,কুনতা,O
,ভাবতাম,O
,ফারি,O
,না,O
Sentence: 489,আমার,O
,গাড়ি,B-OBJ
,ওগুর,O
,রঙ,O
,ওইলো,O
,লাল,O
Sentence: 98,সারাজীবন,O
,তুমারে,O
,মুই,O
,ভালোবাসিয়া,O
,যাইমু,O
Sentence: 2865,কুন্টা,O
,খাইতে,O
,ভালা,O
,লাগে,O
Sentence: 617,আইজ,O
,হারাদিন,O
,বৃষ্টি,O
,ওইছে,O
Sentence: 1616,ওতো,O
,বালা,O
,লাগে,O
,তার,O
Sentence: 2315,ফুয়াটা,O
,ছুটির,O
,দিনও,O
,কলেজে,B-ORG
,যায়,O
Sentence: 1921,তুমার,O
,আমারে,O
,চিনা,O
,লাগের,O
,না,O
Sentence: 2032,আফনে,O
,কিতা,O
,একগু,O
,বাংলা,O
,নাটক,O
,দেখতে,O
,ফারবা,O
,নি,O
Sentence: 3049,আমার,O
,বাসাত,O
,গতকাইল,O
,চুরি,O
,অই,O
,গেছে,O
Sentence: 3274,এখ,O
,সময়ে,O
,এখলগে,O
,আছি,O
Sentence: 1821,হাইরোর,B-FOOD
,তেল,I-FOOD
,রান্ধার,O
,লাগি,O
,আর,O
,গাত,O
,মাঞ্জার,O
,লাগি,O
,ব্যবহার,O
,অয়,O
Sentence: 2905,কেক,B-FOOD
,ভালা,O
,ফাই,O
Sentence: 2734,আমরা,O
,হারি,O
,গেছি,O
Sentence: 3132,শুক্রবার,O
,ওবায়,O
,যাইতাম,O
,না,O
Sentence: 2810,তোমরার,O
,বাড়ি,O
,কই,O
Sentence: 1874,ফুরো,O
,মেগ,O
,মৌসুমো,O
,হতে,O
,গনা,O
,কয়েকদিন,O
,মাত্র,O
,মেগ,O
,অওয়ার,O
,পরআর,O
,মেগের,O
,দেখা,O
,নাই,O
Sentence: 3329,তুমাইতাইন,O
,গলা,O
,খুব,O
,ভালা,O
Sentence: 2544,অসহায়,O
,বোধ,O
,কোরিয়ার,O
Sentence: 1261,পয়লা,O
,মোর,O
,জামাইর,B-REL
,মাতো,O
,আই,O
Sentence: 2707,জলদি,O
,উঠি,O
,যাইও,O
Sentence: 1604,হে,O
,না,O
,বুঝিয়াউ,O
,অইন্যরে,O
,দোষ,O
,দিতো,O
,আছলো,O
Sentence: 1445,হে,O
,আমারে,O
,ঝগড়া,O
,অইলেউ,O
,হখল,O
,সময়,O
,অপমান,O
,খরে,O
Sentence: 3293,বিছানায়,B-OBJ
,টিভি,B-OBJ
,দেখাত,O
,আছিলাম,O
Sentence: 2637,আমি,O
,তুমারে,O
,চাল্ল,O
,দিতাম,O
Sentence: 2152,আফনে,O
,কিতা,O
,আমারে,O
,কোনোদিনও,O
,ভালা,O
,ফাইতা,O
,না,O
Sentence: 1764,আমার,O
,কাজ,O
,আর,O
,ব্যস্ততা,O
,আরো,O
,বাড়ছে,O
Sentence: 79,আফনার,O
,লগেে,O
,পরিচিত,O
,অইয়া,O
,ভালা,O
,লাগলো,O
Sentence: 2459,আমার,O
,আম্মা,B-REL
,বৃষ্টি,O
,অইলেও,O
,বারান্দাত,O
,গাছো,O
,ফানি,B-FOOD
,দিছইন,O
Sentence: 2512,আমি,O
,পারমু,O
Sentence: 687,আমার,O
,খুব,O
,বালা,O
,লাগে,O
Sentence: 2354,তাইন,O
,দুই,O
,বেলা,O
,ভাত,B-FOOD
,খাইতা,O
,ফারইন,O
,না,O
Sentence: 1464,বইনরে,B-REL
,বাসাত,O
,পাটাই,O
,দিছি,O
Sentence: 203,অউ,O
,গানটা,O
,খতবার,O
,হুনছি,O
,মুই,O
,নিজেউ,O
,জানি,O
,না,O
Sentence: 2967,আমার,O
,কমলা,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2573,কইছি,O
Sentence: 2430,আমার,O
,আব্বু,B-REL
,প্রতিদিন,O
,নাইকলের,B-FOOD
,ফানি,I-FOOD
,ফান,O
,করইন,O
Sentence: 768,তুমিতাইন,O
,কিতা,O
,চাও,O
,নি,O
,আমি,O
,যাই,O
,গি,O
Sentence: 3196,মোর,O
,বন্ধু,B-REL
,মোর,O
,লাগি,O
,এখটা,O
,লাল,B-COL
,গোলাপ,B-OBJ
,কিনিয়া,O
,দিছে,O
Sentence: 791,আমার,O
,বিলাই,B-ANI
,ওর,O
,নাম,O
,মিনু,B-ANI
Sentence: 483,আকাশ,O
,ওর,O
,মেঘ,O
,ওর,O
,লাগি,O
,বৃষ্টি,O
,পড়ে,O
Sentence: 766,আমি,O
,একটা,O
,বাদ,O
,মানুষ,O
Sentence: 3024,ফুরিতায়,O
,দেখা,O
,করাত,O
,আইছিল,O
Sentence: 812,ফয়লা,O
,ফয়লা,O
,বউ,B-REL
,ওর,O
,বউত,O
,প্রশ্ন,O
,র,O
,হাছা,O
,উত্তর,O
,দিয়া,O
,বিপদও,O
,পড়তাম,O
Sentence: 110,আমার,O
,জীবনো,O
,তুমি,O
,ছাড়া,O
,খেউ,O
,নাই,O
Sentence: 850,আমি,O
,ইগুরে,O
,একবারে,O
,স্বাভাবিক,O
,ওউ,O
,লইছলাম,O
Sentence: 55,মুই,O
,তুমার,O
,মনর,O
,খতা,O
,বুজি,O
,না,O
Sentence: 1823,খেরাসিন,O
,তেলর,O
,দিন,O
,দিন,O
,দাম,O
,বাড়ের,O
Sentence: 924,তাই,O
,বাদের,O
,মাসও,O
,বিদেশ,B-LOC
,যাইবো,O
,গি,O
Sentence: 455,মেসি,B-PER
,ওইলো,O
,আমার,O
,পছন্দর,O
,ফুটবল,B-ROLE
,খেলোয়াড়,I-ROLE
Sentence: 1963,ভালা,O
,পাই,O
,ইকান,O
,তুমারে,O
,কওয়া,O
,বাকি,O
Sentence: 3462,ভালা,O
,খইরা,O
,কাম,O
,হইছে,O
Sentence: 2944,পাঠাইছে,O
Sentence: 1052,মুই,O
,কার,O
,ধারে,O
,চাইতাম,O
Sentence: 2378,তোমার,O
,ছুট,B-REL
,ভাই,I-REL
,ইগুয়ে,O
,আগে,O
,নেশা,O
,করতো,O
Sentence: 559,কিন্তু,O
,সুন্দর,O
,ওইলেউ,O
,তো,O
,সবতা,O
,নায়,O
Sentence: 3069,আফনার,O
,বড়,B-REL
,বইনের,I-REL
,কিতা,O
,বিয়া,O
,অই,O
,গেছে,O
,নি,O
Sentence: 2806,খেলা,O
,কররাম,O
Sentence: 3134,তুমি,O
,আমারে,O
,চিনো,O
,নি,O
Sentence: 1613,ওগু,O
,আমরার,O
,বাড়ি,O
Sentence: 2770,ওখান,O
,থাকি,O
,যাইতে,O
,কইছি,O
Sentence: 1057,তউ,O
,পুলিশর,B-ROLE
,উফরে,O
,চাপ,O
,আইবো,O
Sentence: 1457,মুই,O
,অঙ্কত,O
,অনার্স,O
,করাত,O
,আছলাম,O
Sentence: 1815,যেদিন,O
,মেগ,O
,অইছে,O
,হেদিন,O
,বারিন্দার,O
,গাছো,O
,পানি,B-FOOD
,দেওয়ার,O
,দরখার,O
,নায়,O
Sentence: 1753,ফুয়া,O
,ওগুর,O
,নানার,B-REL
,বাড়ি,O
,বরিশাল,O
,ও,O
Sentence: 761,তুমিতাইন,O
,বালা,O
,নি,O
Sentence: 2603,আমার,O
,সোকাইলকু,O
,উঠাইয়া,O
,চা,B-FOOD
,খাওয়ায়,O
,অভ্যাস,O
Sentence: 1314,এখটা,O
,ফুড়ির,O
,বিয়া,O
,দেওয়ার,O
,বাদে,O
,কিতা,O
,পরিবারর,O
,প্রতি,O
,তার,O
,কুনো,O
,দায়িত্ব,O
,থাকতো,O
,ফারে,O
,নানি,O
Sentence: 107,যেবলা,O
,তুমি,O
,আমারে,O
,দেকিয়াও,O
,না,O
,দেখার,O
,ভান,O
,করলায়,O
,হেবলা,O
,আমার,O
,বেশ,O
,লাগছে,O
Sentence: 513,ওখন,O
,তুমিতাইন,O
,গান,O
,গাইতে,O
,ফারতায়,O
,নায়,O
Sentence: 3257,আফনে,O
,আছইন,O
,নি,O
Sentence: 2557,আফনে,O
,আমারে,O
,ছাড়িয়া,O
,চইলা,O
,যাবা,O
Sentence: 2665,সাদা,B-COL
,রঙ্গের,I-COL
,শার্ট,B-OBJ
,পিন্দিয়া,O
,আইছিল,O
Sentence: 332,আফনার,O
,লেখা,O
,অসাধারণ,O
Sentence: 858,আম্মায়,B-REL
,বউত,O
,সইহ্য,O
,করিয়া,O
,ওতো,O
,বছর,O
,সংসার,O
,করিয়া,O
,গেছোইন,O
Sentence: 1081,মোর,O
,জামাই,B-REL
,নিজর,O
,পছন্দে,O
,মোরে,O
,বিয়া,O
,করছিলা,O
Sentence: 2579,ওটা,O
,করিও,O
,না,O
Sentence: 2609,রাত্রে,O
,বারইবায়,O
,নি,O
Sentence: 1594,সব,O
,ওর,O
,ভাষা,O
,এক,O
,লাকান,O
,নায়,O
Sentence: 578,উত্তরাত,B-LOC
,আমরার,O
,বিল্ডিং,B-LOC
,ও,O
,কোন,O
,লাকান,O
,ওউ,O
,পানি,O
,পাইয়ার,O
,না,O
,আমরা,O
Sentence: 2249,তোমারে,O
,অসম্ভব,O
,সুন্দরী,O
,লগের,O
Sentence: 2927,আমি,O
,আইতাম,O
,নাই,O
Sentence: 3218,ফছন্দের,O
,বাক্কা,O
,কয়টা,O
,বই,B-OBJ
,কিনছি,O
Sentence: 3254,ছুটি,O
,কাটাইতাম,O
Sentence: 1701,বয়স,O
,বাড়ি,O
,গেলে,O
,চুল,O
,পাকে,O
Sentence: 754,মানুষ,O
,যে,O
,স্বার্থপর,O
,ওয়,O
Sentence: 1825,ইনো,O
,ছেব,O
,ফালানি,O
,নিষেধ,O
Sentence: 1973,বাস্তব,O
,কঠিন,O
,অইলেও,O
,মানিয়া,O
,নিয়া,O
,মানাইয়া,O
,চলা,O
,লাগে,O
Sentence: 2979,শিমুর,B-PER
,বেগুনি,B-COL
,রং,I-COL
,পছন্দ,O
Sentence: 2574,আমার,O
,ইতা,O
,করন,O
,লাগব,O
Sentence: 2394,তুমি,O
,কিতা,O
,আমার,O
,লাগি,O
,বার,O
,চাইতায়,O
,ফারবায়,O
Sentence: 480,আমাজন,B-LOC
,নদী,I-LOC
,দুনিয়ার,B-LOC
,সব,O
,তাকি,O
,বড়,O
,নদী,B-LOC
,হিসাবে,O
,পরিচিত,O
Sentence: 2390,তুমি,O
,ক্রিকেট,O
,খেলাত,O
,জিতছো,O
Sentence: 1606,বইন,B-REL
,ওর,O
,বাসার,B-LOC
,ওবায়,O
,রাস্তার,O
,ধারো,O
,একটা,O
,ফুলের,B-OBJ
,দোকান,I-LOC
Sentence: 2323,তুমি,O
,কিতা,O
,তোমার,O
,ভুল,O
,বুঝতর,O
,ফারছোনি,O
Sentence: 1541,আমরা,O
,এমনেউ,O
,পরিচয়,O
,রাখতাম,O
,ফারি,O
Sentence: 584,আমি,O
,হুক্কুরবার,O
,বইত,O
,সকাইলকু,O
,উঠি,O
Sentence: 2508,কিতা,O
,পাইছো,O
Sentence: 910,তুমিতাইন,O
,ঘুম,O
,তনে,O
,উঠিয়া,O
,আমারে,O
,কল,O
,দিও,O
Sentence: 487,আমার,O
,লাল,B-COL
,রঙ,I-COL
,ওর,O
,গাড়ি,B-OBJ
,ওগু,O
,গতকাইল,O
,চুরি,O
,ওই,O
,গেছে,O
Sentence: 1474,তুুমি,O
,আরুয়ার,O
,লাখান,O
,তারে,O
,লইয়া,O
,ভাবিয়া,O
,বই,O
,রইতায়,O
,খেনে,O
Sentence: 1386,এখ,O
,খতায়,O
,সুনার,O
,টুকরা,O
,জামাই,B-REL
,আমার,O
Sentence: 747,আমার,O
,মা,B-REL
,র,O
,গাত,O
,ওর,O
,রান্দা,O
,খুব,O
,মজার,O
Sentence: 2038,আমার,O
,বাংলা,O
,বুঝাত,O
,অসুবিধা,O
,হইরো,O
Sentence: 2241,আফনার,O
,লাগি,O
,বিতরে,O
,আমার,O
,অফুরন্ত,O
,ভালোবাসা,O
Sentence: 2109,তাইন,O
,গ্রাম,B-LOC
,তনে,O
,ঢাকাত,B-LOC
,আইছলা,O
Sentence: 2326,আমার,O
,বন্ধুইন্তে,B-REL
,সকালে,O
,ফুটবল,B-OBJ
,খেলাত,O
,মাঠো,B-LOC
,যাইন,O
Sentence: 340,মুই,O
,আফনার,O
,কাজরে,O
,ভালাপাই,O
Sentence: 2036,আমি,O
,আফনার,O
,লগে,O
,সময়,O
,কাটাইতাম,O
,চাই,O
Sentence: 1580,ওতো,O
,বড়,O
,হাসপাতাল,B-ORG
,আমি,O
,আগে,O
,দেখছি,O
,না,O
Sentence: 1419,হউ,O
,বেটার,O
,সামনে,O
,আমি,O
,দাড়াইতাম,O
,ফারতাম,O
,নায়,O
Sentence: 2295,তাদের,O
,ফরিবার,O
,কোনো,O
,ঝগরা,O
,অয়,O
,না,O
Sentence: 2627,তুমিতাইন,O
,দুপুরবেলাত,O
,কিতা,O
,দিয়া,O
,ভাত,B-FOOD
,খাইলায়,O
Sentence: 316,বাংলাদেশো,B-LOC
,মোরে,O
,সবে,O
,মোর,O
,ডাখ,O
,নামে,O
,চিনইন,O
Sentence: 1676,বাজার,B-LOC
,তনে,O
,চাবি,B-ROLE
,বানানির,I-ROLE
,মানুষ,I-ROLE
,আনাইলা,O
Sentence: 3181,আব্বায়,B-REL
,মোর,O
,লাগি,O
,কালো,B-COL
,জামা,B-OBJ
,কিনিয়া,O
,আনছইন,O
Sentence: 269,এখন,O
,আর,O
,মানুষর,O
,মাঝে,O
,মায়া,O
,জিনিসটা,O
,খুব,O
,এখটা,O
,রইছে,O
,না,O
Sentence: 1855,উরি,B-FOOD
,সব,O
,ধরনের,O
,মাটিতেই,O
,চাষ,O
,করা,O
,যায়,O
Sentence: 1653,আমি,O
,সকাইলকু,O
,দেরি,O
,করি,O
,ঘুম,O
,তনে,O
,উঠি,O
Sentence: 690,আমার,O
,মোরগ,B-FOOD
,ওর,O
,মাংস,I-FOOD
,বেশি,O
,বালা,O
,লাগে,O
Sentence: 1934,মুই,O
,নাচতাম,O
,পারি,O
Sentence: 1768,সুখী,O
,ওয়ার,O
,লাগি,O
,আনা,O
,দরকারী,O
,বউত্তাউ,O
,বুলি,O
,যাইতে,O
,ওয়,O
Sentence: 2159,আমার,O
,বন্ধু,B-REL
,যারে,O
,ভালা,O
,ফায়,O
,হে,O
,রাজশাহী,B-LOC
,থাকে,O
Sentence: 2999,আমি,O
,সোকাইলকু,O
,নাস্তা,B-FOOD
,খাইয়া,O
,বাদে,O
,স্কুল,B-ORG
,ও,O
,যাই,O
,না,O
Sentence: 3375,চাকরি,O
,করছ,O
,নই,O
Sentence: 1579,রোগীর,O
,হাসপাতাল,B-ORG
,ও,O
,ভর্তি,O
,ওয়া,O
,লাগবো,O
Sentence: 1773,লক্ষ্য,O
,ঠিক,O
,করিয়া,O
,আমরা,O
,জীবন,O
,ও,O
,আজ্ঞাই,O
,যাইতাম,O
,ফারি,O
Sentence: 3077,ভাইওর,B-REL
,নাম,O
,কিতা,O
Sentence: 1615,ফয়লা,O
,বালিশ,B-OBJ
,ওর,O
,তলা,O
,ওগু,O
,হাতাইলা,O
Sentence: 606,শুক্র,O
,আর,O
,শনি,O
,ওইলো,O
,সাপ্তাহিক,O
,ছুটির,O
,দিন,O
Sentence: 3199,এখটা,O
,লাল,B-COL
,গোলাপ,B-OBJ
,কিনিয়া,O
,দিছে,O
Sentence: 2791,কই,O
,যাইরায়,O
Sentence: 2180,তোমার,O
,লগে,O
,অনেক,O
,দিন,O
,পর,O
,দেখা,O
Sentence: 2004,হে,O
,বউত,O
,বাদ,O
,আছিল,O
Sentence: 394,আমরা,O
,হিকানো,O
,অনেখ,O
,মজা,O
,খরমু,O
Sentence: 3195,কিনিয়া,O
,দিছে,O
Sentence: 1570,খানি,O
,শেষ,O
,কইরাউ,O
,টিভির,B-OBJ
,ধারো,O
,গিয়া,O
,বইলো,O
Sentence: 700,চা,B-FOOD
,নায়,O
,কফি,B-FOOD
