Sentence #,barishal_word,bio_tag
,দ্যাড়,O
,মাস,O
,হইয়া,O
,গেলেও,O
,গেদুডার,O
,কোনো,O
,অভিভাবক,B-ROLE
,এর,O
,খোঁজ,O
,পাওয়া,O
,যায়,O
,নাই,O
Sentence: 1811,হাসপাতালে,B-ORG
,কানছে,O
,আহত,O
,গেদুডা,O
Sentence: 1812,বৃষ্টির,O
,দিনে,O
,কি,O
,বারান্দার,O
,গাছে,O
,পানি,B-FOOD
,দেওয়ার,O
,দরকার,O
,আছে,O
Sentence: 1813,বইশ্যাহইলেও,O
,কি,O
,গাছে,O
,পানি,B-FOOD
,দেতে,O
,হইবে,O
Sentence: 1814,বেমালা,O
,পানি,B-FOOD
,পাইয়া,O
,গাছগুলা,O
,মইরা,O
,যাইবে,O
,না,O
,তো,O
Sentence: 1815,যেদিন,O
,বইশ্যা,O
,হইছে,O
,হেইদিন,O
,বারান্দার,O
,গাছে,O
,পানি,B-FOOD
,দেওয়ার,O
,দরকার,O
,নাই,O
Sentence: 1816,হোয়া,B-FOOD
,এক,O
,রহমের,O
,ফল,B-FOOD
Sentence: 1817,গরমের,O
,সময়ে,O
,হোয়া,B-FOOD
,বেমালা,O
,পাওয়া,O
,যায়,O
Sentence: 1818,টমাটুর,B-LOC
,বাজারে,I-LOC
,যেই,O
,আগুন,O
,সাধারণ,O
,মানের,O
,ধারে,O
,হেইয়া,O
,এহন,O
,আর,O
,নতুন,O
,কোনো,O
,খবর,O
,না,O
Sentence: 1819,এই,O
,বাজারেই,B-LOC
,টমাটু,B-FOOD
,বেইচ্চা,O
,কোটিপতি,O
,হইয়া,O
,গ্যাছে,O
,এউক্কা,O
,চাসা,B-ROLE
Sentence: 1820,কউররার,B-FOOD
,ত্যাল,I-FOOD
,দিয়া,O
,মাছ,B-FOOD
,ভাইজ্জা,I-FOOD
,খামু,O
Sentence: 1821,কউররার,B-FOOD
,ত্যাল,I-FOOD
,রান্দার,O
,লইজ্ঞা,O
,আর,O
,শরীলে,O
,মালিশ,O
,করার,O
,লইজ্ঞা,O
,দরকার,O
,হয়,O
Sentence: 1822,কউররার,O
,ত্যাল,O
,অকালে,O
,চুল,O
,পাহা,O
,থামায়,O
,আর,O
,চুল,O
,পড়া,O
,কমায়,O
Sentence: 1823,কেরেস্তাল,O
,ত্যালের,O
,দিন,O
,দিন,O
,দাম,O
,বাড়তেয়াছে,O
Sentence: 1824,মোর,O
,দুজ্ঞা,O
,দিন,O
,থেইক্যা,O
,ঠাণ্ডা,O
,কাশি,O
Sentence: 1825,এহানে,O
,ছ্যাপ,O
,হালাইন্না,O
,নিষেধ,O
Sentence: 1826,ট্যাঙ্গা,B-FOOD
,খাইলে,O
,রক্ত,O
,পানি,O
,হইয়া,O
,যায়,O
Sentence: 1827,মুই,O
,বাজার,B-LOC
,গোনে,O
,হোবরি,B-FOOD
,কিন্যা,O
,আইলাম,O
Sentence: 1828,দাদা,B-REL
,নাহোইল,B-FOOD
,পানি,I-FOOD
,পছন্দ,O
,করে,O
Sentence: 1829,মায়,B-REL
,হোশ্যায়,O
,শালুন,B-FOOD
,রানতেয়াছে,O
Sentence: 1830,মোর,O
,ছোডো,B-REL
,ভাইডা,I-REL
,মুরহার,B-FOOD
,গোস্ত,I-FOOD
,খাইতে,O
,বেমালা,O
,ভালোবাসে,O
Sentence: 1831,উশ্যি,B-FOOD
,ভাজা,I-FOOD
,মোর,O
,পছন্দের,O
,সবজি,B-FOOD
Sentence: 1832,জাম্বুরা,B-FOOD
,ঠাণ্ডা,O
,সর্দি,O
,জ্বর,O
,এর,O
,নাহান,O
,সমেস্যার,O
,লইজ্ঞা,O
,খাইলে,O
,ভালো,O
,উপকার,O
,পাওয়া,O
,যায়,O
Sentence: 1833,লকট,B-FOOD
,মোর,O
,প্রিয়,O
,ফল,B-FOOD
Sentence: 1834,অনেক,O
,মানুই,O
,সখের,O
,লইজ্ঞা,O
,কইতর,B-ANI
,পালে,O
Sentence: 1835,কইতোর,B-ANI
,পালতে,O
,বেমালা,O
,জায়গারও,O
,দরকার,O
,হয়,O
,না,O
Sentence: 1836,দেশি,O
,মুরহা,B-ANI
,বচ্ছরে,O
,পঞ্চাশ,O
,৬০,O
,টা,O
,আন্ডা,B-FOOD
,দেয়,O
Sentence: 1837,মানু,O
,দিনের,O
,কালে,O
,যত,O
,পরিষ্কার,O
,দ্যাহে,O
,বিলইরা,B-ANI
,রাইতে,O
,হ্যার,O
,চাইয়াও,O
,ভালো,O
,দ্যাখতে,O
,পায়।,O
Sentence: 1838,তুমি,O
,কি,O
,মোরে,O
,গোঙ্গা,O
,মনে,O
,হরো,O
Sentence: 1839,মুই,O
,হাইতনায়,B-LOC
,বইয়া,O
,ছবি,B-OBJ
,আঁকতে,O
,ভালোবাসি,O
Sentence: 1840,ঘরের,O
,জিনিসপাতি,B-OBJ
,থুইয়াদেওয়ার,O
,লইজ্ঞা,O
,উগোইর,O
,দরকার,O
Sentence: 1841,ঘরের,O
,খাডাল,O
,পরিষ্কার,O
,করতে,O
,হইবে,O
Sentence: 1842,বাংলাদেশের,B-LOC
,শীতকালডা,O
,কদু,B-FOOD
,চাষের,O
,লইজ্ঞা,O
,বেমালা,O
,উপযোগী,O
Sentence: 1843,বেমালা,O
,শীত,O
,না,O
,আবার,O
,বেমালা,O
,গরমও,O
,না,O
,এরহম,O
,আবহাওয়া,O
,কদু,B-FOOD
,চাষের,O
,লইজ্ঞা,O
,ভালো,O
Sentence: 1844,উডান,O
,গোনে,O
,কথা,O
,কইয়া,O
,হ্যায়,O
,চইল্যা,O
,গেলো,O
Sentence: 1845,মায়,B-REL
,পিছা,B-OBJ
,দিয়া,O
,ঘরডা,O
,পরিষ্কার,O
,করছে,O
Sentence: 1846,ট্যাঙ্গার,B-OBJ
,কচি,I-OBJ
,পাতা,I-OBJ
,সেদ্ধ,O
,কইরা,O
,পানি,B-FOOD
,খাইলে,O
,ঠাণ্ডা,O
,কাশি,O
,ভালো,O
,হয়,O
Sentence: 1847,মুই,O
,খাওনে,B-FOOD
,চুক্কা,O
,বেমালা,O
,ভালোবাসি,O
Sentence: 1848,বেইন্না,O
,কালে,O
,ঘুম,O
,গোনে,O
,ওডার,O
,পর,O
,মুই,O
,ভালো,O
,কামে,O
,বেমালা,O
,সময়,O
,দেতে,O
,চাই,O
Sentence: 1849,আইল্লাডি,O
,কইরা,O
,মুই,O
,সময়,O
,কাডাই,O
Sentence: 1850,ঠাণ্ডা,O
,হইলে,O
,গরম,O
,রং,B-FOOD
,চা,I-FOOD
,খাইলে,O
,ভালো,O
,লাগে,O
Sentence: 1851,হোবরি,B-FOOD
,এউক্কা,O
,মিডা,O
,ফল,B-FOOD
Sentence: 1852,নাহোইল,B-FOOD
,হইতে,O
,নাহোইল,B-FOOD
,পানি,I-FOOD
,পাওন,O
,যায়,O
Sentence: 1853,হোশ্যায়,O
,মুই,O
,রান্ধি,O
Sentence: 1854,ভাত,B-FOOD
,রান্ধার,O
,পাইলাডা,B-OBJ
,আইট,O
,কইরা,O
,ঢাইকা,O
,থুইতে,O
,হইবে,O
Sentence: 1855,উশ্যি,B-FOOD
,বেবাক,O
,ধরনের,O
,মাডিতেই,O
,চাষ,O
,করা,O
,যায়,O
Sentence: 1856,কোম্বা,B-FOOD
,এউক্কা,O
,মজাদার,O
,ফল,B-FOOD
Sentence: 1857,বেমালা,O
,কইতোর,B-ANI
,আকাশে,O
,ওড়তেয়াছে,O
Sentence: 1858,এউক্কা,O
,পুরা,O
,নতুন,O
,উগোইর,O
,ডিজাইন,O
,বানাইতে,O
,পারেন,O
Sentence: 1859,সিলেট,B-LOC
,শহরের,I-LOC
,শেখঘাট,I-LOC
,এলাকায়,O
,গইরা,O
,ওঠছে,O
,কতডি,O
,দাউর,B-OBJ
,বানাইন্নার,O
,কারখানা,B-ORG
Sentence: 1860,ট্যাঙ্গা,B-FOOD
,এর,I-FOOD
,চুক্কা,I-FOOD
,দিয়া,O
,ফুচকা,B-FOOD
,খামু,O
Sentence: 1861,কাচা,B-FOOD
,আমের,I-FOOD
,শরবত,I-FOOD
,বেমালা,O
,চুক্কা,O
Sentence: 1862,হোউররার,B-FOOD
,ত্যাল,B-FOOD
,দিয়া,O
,ঝালমুড়ি,B-FOOD
,বানাও,O
Sentence: 1863,এই,O
,গোঙ্গা,O
,কোনো,O
,ব্যাপারে,O
,জানে,O
,না,O
Sentence: 1864,ঘামে,O
,শরীল,O
,দিয়া,O
,যেই,O
,পানি,O
,আর,O
,খনিজ,B-OBJ
,নুন,I-OBJ
,বাইর,O
,হইয়া,O
,যায়,O
,হেইয়ার,O
,ম্যালাই,O
,পূরণ,O
,করতে,O
,পারে,O
,কদু,B-FOOD
Sentence: 1865,বাংলাদেশে,B-LOC
,জনপ্রিয়,O
,সবজির,B-FOOD
,অন্যতম,O
,কদু,B-FOOD
,হেইডা,O
,এহন,O
,পেরায়,O
,হারা,O
,বচ্ছরই,O
,পাওয়া,O
,যায়,O
Sentence: 1866,ওজন,O
,কমাইন্নার,O
,লইজ্ঞা,O
,হোয়ার,B-FOOD
,সুপ,I-FOOD
,খাওয়া,O
,যাইতে,O
,পারে,O
Sentence: 1867,এই,O
,ট্যাঙ্গার,B-FOOD
,নাম,O
,হোনলেই,O
,জিবরায়,O
,পানি,O
,আহেনা,O
,এমন,O
,মানু,O
,খুঁইজ্জা,O
,পাওয়া,O
,কঠিন,O
Sentence: 1868,আবেগী,O
,মানু,O
,বেমালা,O
,গোঙ্গা,O
,হইয়া,O
,থাহে,O
Sentence: 1869,পোরথোম,O
,দেহায়,O
,কাউরে,O
,ম্যালা,O
,সরল,O
,মনে,O
,বিশ্বাস,O
,করতে,O
,যাইবেন,O
,না,O
Sentence: 1870,নুন,B-FOOD
,ছাড়া,O
,শালুন,B-FOOD
,যেরহম,O
,স্বাদছাড়া,O
,বিশ্বাস,O
,ছাড়া,O
,সম্পর্কও,O
,হেরহম,O
,মূল্য,O
,ছাড়া,O
Sentence: 1871,কাউরে,O
,মিথ্যা,O
,কইয়া,O
,খুশি,O
,করার,O
,চাইয়া,O
,সত্যি,O
,কইয়া,O
,কান্দানো,O
,ভালো,O
Sentence: 1872,একজন,O
,আরেকজনের,O
,প্রতি,O
,যত,O
,বেশি,O
,বিশ্বাস,O
,করবে,O
,হ্যাগো,O
,ভালোবাসার,O
,পালা,O
,পইরান,O
,হ্যাতো,O
,ভারী,O
,হইবে,O
Sentence: 1873,বইষ্যা,O
,বাইরা,O
,তাপমাত্রা,O
,কমার,O
,সুখবর,O
,দিছে,O
,আবহাওয়া,O
,অপিস,B-ORG
Sentence: 1874,পুরা,O
,বইশ্যা,O
,মৌসুমে,O
,হাতে,O
,গোনা,O
,কয়ডা,O
,দিন,O
,ক্যাবল,O
,বইশ্যা,O
,হওয়ার,O
,পর,O
,আর,O
,মেঘের,O
,দেহা,O
,নাই,O
Sentence: 1875,খাওয়ার,O
,ম্যালা,O
,আগে,O
,দিয়াই,O
,যদি,O
,ভাত,B-FOOD
,রান্ধা,O
,শ্যাষ,O
,হইয়া,O
,যাইয়া,O
,থাহে,O
,হ্যালে,O
,হরা,B-OBJ
,সরাইয়া,O
,এউক্কা,O
,গামছা,B-OBJ
,দিয়া,O
,ঢাইকা,O
,রাহেন,O
Sentence: 1876,বাংলাদেশে,B-LOC
,চৌষট্টি,O
,ডা,O
,জেলা,B-LOC
Sentence: 1877,মোরা,O
,হগলডি,O
,গ্যাছেকাইল,O
,বায়রায়,O
,গেল্লাহম,O
Sentence: 1878,তোমার,O
,কথা,O
,কওয়ার,O
,বাইল,O
,বেমালা,O
,সুন্দর,O
Sentence: 1879,বরিশালের,B-LOC
,মানু,O
,ক্যামন,O
,হয়,O
Sentence: 1880,খুলনা,B-LOC
,জেলা,I-LOC
,কি,O
,বেমালা,O
,সুন্দর,O
Sentence: 1881,খুলনার,B-LOC
,মানু,O
,হেইরহম,O
,সুন্দর,O
,হয়,O
,না,O
Sentence: 1882,কহনো,O
,ভাইববা,O
,দ্যাখছো,O
,মুই,O
,না,O
,থাকলে,O
,তোমার,O
,কি,O
,হইতে,O
Sentence: 1883,এতো,O
,ভাবার,O
,সময়,O
,কোম্মে,O
Sentence: 1884,দুফুরের,O
,রইদে,O
,মুই,O
,কালা,O
,হইয়া,O
,গেছি,O
Sentence: 1885,মুই,O
,জানি,O
,তুমি,O
,চিঠিডা,B-OBJ
,এহনি,O
,পড়তে,O
,শুরু,O
,করবা,O
Sentence: 1886,আম,B-FOOD
,দিয়া,O
,বানাইয়া,O
,হালাইতে,O
,পারেন,O
,শরবত,B-FOOD
Sentence: 1887,আইজগো,O
,ইস্কুলে,B-ORG
,তোমাগো,O
,কি,O
,কি,O
,পড়াইছে,O
Sentence: 1888,মোর,O
,আগের,O
,কোন,O
,কথা,O
,কিছুই,O
,মনে,O
,নাই,O
Sentence: 1889,তুমি,O
,এত,O
,অমনযোগী,O
,হইলে,O
,পরিক্ষায়,O
,ভাল,O
,ফলাফল,O
,করবা,O
,না,O
Sentence: 1890,এই,O
,ব্যাপারে,O
,কি,O
,করতে,O
,পারি,O
,মুই,O
Sentence: 1891,হায়রে,O
,মানু,O
,একজন,O
,আরেকজনের,O
,উপর,O
,হিংসা,O
,করে,O
Sentence: 1892,মুই,O
,মোর,O
,বাড়ির,O
,উডানে,B-LOC
,খেলি,O
Sentence: 1893,আম,B-FOOD
,দিয়া,O
,শরবত,B-FOOD
,বানাইয়া,O
,খাও,O
Sentence: 1894,ঠান্ডা,B-FOOD
,শরবত,I-FOOD
,খাইলে,O
,ভালো,O
,লাগবে,O
,তোমার,O
Sentence: 1895,এতো,O
,চিন্তা,O
,করা,O
,লাগবেনা,O
,নিজেরে,O
,লইয়া,O
,ভাবো,O
Sentence: 1896,আমরে,B-FOOD
,মোগো,O
,দেশে,B-LOC
,ফলের,B-FOOD
,রাজা,O
,কওয়া,O
,হয়,O
Sentence: 1897,তুমি,O
,দ্যাখতে,O
,সুন্দর,O
,না,O
,হইলেও,O
,মুই,O
,তোমারেই,O
,চাই,O
Sentence: 1898,হেইহানে,O
,বেমালা,O
,পুলিশ,B-ROLE
,দেইক্ষা,O
,বাসার,O
,দিক,O
,আইতেছেলাম,O
Sentence: 1899,মুই,O
,চইললা,O
,যাইতেয়াছি,O
,তোমারে,O
,আর,O
,কোন,O
,দিন,O
,ফোন,B-OBJ
,দিয়া,O
,কমুনা,O
,একটু,O
,সময়,O
,দেও,O
Sentence: 1900,বুইজঝা,O
,ওঠতে,O
,পারতেয়াছেলাম,O
,না,O
,কি,O
,করমু,O
Sentence: 1901,তোমার,O
,হোগ্গল,O
,কথা,O
,হাসসোইও,O
,এক্কালে,O
Sentence: 1902,মুই,O
,এক্খান,O
,ভালো,O
,পোলা,O
Sentence: 1903,বিয়ার,O
,লোইগ্গা,O
,আব্বায়,B-REL
,মোর,O
,লোইগ্গা,O
,মাইয়া,O
,বিছ্রায়,O
Sentence: 1904,মায়,B-REL
,মরে,O
,কাইল্গ,O
,এউক্কা,O
,সেম্রার,O
,লগে,O
,দেহা,O
,হর্তে,O
,কইসেল,O
Sentence: 1905,পলাউগ্গা,O
,মর,O
,আক্সের,O
,মনে,O
,ধরসে,O
Sentence: 1906,পলাউগ্গা,O
,হইতারে,O
,অন্ন,O
,কন্ন,O
,সেম্রি,O
,রে,O
,ভালপায়,O
Sentence: 1907,মাইআউগ্গা,O
,পলাউগ্গার,O
,লইগ্গা,O
,বার,O
,ছায়,O
Sentence: 1908,পল্লাউগ্গা,O
,কির,O
